relative_path,class_folder_raw,width,height,size_bytes,laplacian_var_blur,sharpness_flag,mean_brightness,std_contrast,decode_ok,corruption_status,has_exif
4. Helopeltis/helopeltis_00356.jpg,4. Helopeltis,1200,1600,236084,79.448,blurry,191.343,37.667,True,ok,True
4. Helopeltis/helopeltis_00357.jpg,4. Helopeltis,1200,1600,270755,69.019,blurry,170.799,29.941,True,ok,True
4. Helopeltis/helopeltis_00358.jpg,4. Helopeltis,1200,1600,242126,71.165,blurry,174.895,34.406,True,ok,True
4. Helopeltis/helopeltis_00359.jpg,4. Helopeltis,1200,1600,240274,77.02,blurry,177.018,38.897,True,ok,True
4. Helopeltis/helopeltis_00360.jpg,4. Helopeltis,1200,1600,244135,77.9,blurry,178.878,29.152,True,ok,True
4. Helopeltis/helopeltis_00361.jpg,4. Helopeltis,1200,1600,247811,59.259,blurry,195.038,31.391,True,ok,True
4. Helopeltis/helopeltis_00362.jpg,4. Helopeltis,1200,1600,248694,82.96,blurry,176.281,29.98,True,ok,True
4. Helopeltis/helopeltis_00363.jpg,4. Helopeltis,1200,1600,224973,48.512,blurry,169.212,32.561,True,ok,True
4. Helopeltis/helopeltis_00364.jpg,4. Helopeltis,1200,1600,244926,116.231,soft,189.967,41.075,True,ok,True
4. Helopeltis/helopeltis_00365.jpg,4. Helopeltis,1200,900,130270,74.094,blurry,174.142,39.245,True,ok,True
4. Helopeltis/helopeltis_00366.jpg,4. Helopeltis,1200,900,142895,81.471,blurry,175.286,42.028,True,ok,True
4. Helopeltis/helopeltis_00367.jpg,4. Helopeltis,1200,1600,243930,105.175,soft,181.645,42.496,True,ok,True
4. Helopeltis/helopeltis_00368.jpg,4. Helopeltis,1200,1600,246885,58.962,blurry,175.757,33.906,True,ok,True
4. Helopeltis/helopeltis_00369.jpg,4. Helopeltis,1200,1600,253883,62.819,blurry,171.938,35.811,True,ok,True
4. Helopeltis/helopeltis_00370.jpg,4. Helopeltis,1200,1600,280883,125.179,soft,192.009,35.402,True,ok,True
4. Helopeltis/helopeltis_00371.jpg,4. Helopeltis,1200,1600,263806,80.127,blurry,144.519,31.506,True,ok,True
4. Helopeltis/helopeltis_00372.jpg,4. Helopeltis,1200,1600,229671,39.195,blurry,177.523,23.021,True,ok,True
4. Helopeltis/helopeltis_00373.jpg,4. Helopeltis,1200,1600,240667,47.844,blurry,176.001,24.726,True,ok,True
4. Helopeltis/helopeltis_00374.jpg,4. Helopeltis,1200,1600,239061,48.029,blurry,176.274,23.438,True,ok,True
4. Helopeltis/helopeltis_00375.jpg,4. Helopeltis,1200,1600,230273,45.345,blurry,176.992,23.321,True,ok,True
4. Helopeltis/helopeltis_00376.jpg,4. Helopeltis,1200,1600,229004,62.606,blurry,177.139,25.601,True,ok,True
4. Helopeltis/helopeltis_00377.jpg,4. Helopeltis,1200,1600,230076,70.849,blurry,176.624,27.064,True,ok,True
4. Helopeltis/helopeltis_00378.jpg,4. Helopeltis,1200,1600,235428,58.526,blurry,176.715,21.926,True,ok,True
4. Helopeltis/helopeltis_00379.jpg,4. Helopeltis,1200,1600,237032,62.913,blurry,177.808,23.396,True,ok,True
4. Helopeltis/helopeltis_00380.jpg,4. Helopeltis,1200,900,134451,54.606,blurry,172.505,32.476,True,ok,True
4. Helopeltis/helopeltis_00381.jpg,4. Helopeltis,1200,900,136016,54.807,blurry,174.065,34.273,True,ok,True
4. Helopeltis/helopeltis_00382.jpg,4. Helopeltis,1200,1600,239320,45.777,blurry,173.224,32.101,True,ok,True
4. Helopeltis/helopeltis_00383.jpg,4. Helopeltis,1200,1600,234330,42.419,blurry,175.522,32.263,True,ok,True
4. Helopeltis/helopeltis_00384.jpg,4. Helopeltis,1200,1600,281661,69.136,blurry,196.269,32.442,True,ok,True
4. Helopeltis/helopeltis_00385.jpg,4. Helopeltis,1200,1600,253381,47.817,blurry,150.226,27.016,True,ok,True
4. Helopeltis/helopeltis_00386.jpg,4. Helopeltis,1200,1600,215641,60.139,blurry,199.302,38.511,True,ok,True
4. Helopeltis/helopeltis_00387.jpg,4. Helopeltis,1200,1600,264010,59.09,blurry,197.511,32.777,True,ok,True
4. Helopeltis/helopeltis_00388.jpg,4. Helopeltis,1200,1600,208546,37.263,blurry,184.518,33.501,True,ok,True
4. Helopeltis/helopeltis_00389.jpg,4. Helopeltis,1200,1600,228062,46.015,blurry,176.356,27.139,True,ok,True
4. Helopeltis/helopeltis_00390.jpg,4. Helopeltis,1200,900,131860,42.855,blurry,177.692,28.351,True,ok,True
4. Helopeltis/helopeltis_00391.jpg,4. Helopeltis,1200,1600,231055,44.419,blurry,174.456,28.075,True,ok,True
4. Helopeltis/helopeltis_00392.jpg,4. Helopeltis,1200,1600,245041,50.517,blurry,173.422,31.094,True,ok,True
4. Helopeltis/helopeltis_00393.jpg,4. Helopeltis,1200,1600,231817,58.148,blurry,175.555,29.457,True,ok,True
4. Helopeltis/helopeltis_00394.jpg,4. Helopeltis,1200,1600,242933,61.807,blurry,174.02,30.828,True,ok,True
4. Helopeltis/helopeltis_00395.jpg,4. Helopeltis,1200,1600,228628,57.388,blurry,176.387,27.278,True,ok,True
4. Helopeltis/helopeltis_00396.jpg,4. Helopeltis,1200,900,131442,53.959,blurry,179.158,25.326,True,ok,True
4. Helopeltis/helopeltis_00397.jpg,4. Helopeltis,1200,1600,236081,48.874,blurry,177.321,30.588,True,ok,True
4. Helopeltis/helopeltis_00398.jpg,4. Helopeltis,1200,1600,241601,53.966,blurry,174.031,32.933,True,ok,True
4. Helopeltis/helopeltis_00399.jpg,4. Helopeltis,1200,1600,245775,55.234,blurry,175.277,32.044,True,ok,True
4. Helopeltis/helopeltis_00400.jpg,4. Helopeltis,1200,1600,251171,60.558,blurry,172.399,35.757,True,ok,True
4. Helopeltis/helopeltis_00401.jpg,4. Helopeltis,1200,1600,251584,74.421,blurry,195.35,30.142,True,ok,True
4. Helopeltis/helopeltis_00402.jpg,4. Helopeltis,1200,1600,260877,72.031,blurry,196.513,30.505,True,ok,True
4. Helopeltis/helopeltis_00403.jpg,4. Helopeltis,1200,1600,216038,61.993,blurry,194.655,31.682,True,ok,True
4. Helopeltis/helopeltis_00404.jpg,4. Helopeltis,1200,1600,238554,71.636,blurry,177.085,33.796,True,ok,True
4. Helopeltis/helopeltis_00405.jpg,4. Helopeltis,1200,1600,264452,79.764,blurry,177.025,37.863,True,ok,True
4. Helopeltis/helopeltis_00406.jpg,4. Helopeltis,1200,1600,237372,63.821,blurry,178.359,32.779,True,ok,True
4. Helopeltis/helopeltis_00407.jpg,4. Helopeltis,1200,1600,237625,56.735,blurry,176.311,32.842,True,ok,True
4. Helopeltis/helopeltis_00408.jpg,4. Helopeltis,1200,900,132251,51.378,blurry,175.596,35.158,True,ok,True
4. Helopeltis/helopeltis_00409.jpg,4. Helopeltis,1200,900,136459,55.773,blurry,173.011,39.043,True,ok,True
4. Helopeltis/helopeltis_00410.jpg,4. Helopeltis,1200,1600,259558,56.508,blurry,175.845,32.614,True,ok,True
4. Helopeltis/helopeltis_00411.jpg,4. Helopeltis,1200,1600,262783,61.32,blurry,174.24,35.407,True,ok,True
4. Helopeltis/helopeltis_00412.jpg,4. Helopeltis,1200,1600,249974,42.526,blurry,176.011,29.907,True,ok,True
4. Helopeltis/helopeltis_00413.jpg,4. Helopeltis,1200,900,133464,47.307,blurry,175.411,35.352,True,ok,True
4. Helopeltis/helopeltis_00414.jpg,4. Helopeltis,1200,1600,256303,43.54,blurry,174.034,34.376,True,ok,True
4. Helopeltis/helopeltis_00415.jpg,4. Helopeltis,1200,1600,254789,41.975,blurry,173.758,34.328,True,ok,True
4. Helopeltis/helopeltis_00416.jpg,4. Helopeltis,1200,1600,253342,57.403,blurry,174.432,32.294,True,ok,True
4. Helopeltis/helopeltis_00417.jpg,4. Helopeltis,1200,1600,250567,54.697,blurry,174.542,32.202,True,ok,True
4. Helopeltis/helopeltis_00418.jpg,4. Helopeltis,1200,900,142827,50.034,blurry,174.9,29.131,True,ok,True
4. Helopeltis/helopeltis_00419.jpg,4. Helopeltis,1200,900,143653,51.716,blurry,172.214,31.405,True,ok,True
4. Helopeltis/helopeltis_00420.jpg,4. Helopeltis,1200,900,147252,73.128,blurry,169.558,38.482,True,ok,True
4. Helopeltis/helopeltis_00421.jpg,4. Helopeltis,1200,1600,288242,136.615,soft,173.84,27.487,True,ok,True
4. Helopeltis/helopeltis_00422.jpg,4. Helopeltis,1200,900,148565,59.332,blurry,176.334,35.509,True,ok,True
4. Helopeltis/helopeltis_00423.jpg,4. Helopeltis,1200,1600,336395,154.586,soft,197.488,28.437,True,ok,True
4. Helopeltis/helopeltis_00424.jpg,4. Helopeltis,1200,900,148156,69.058,blurry,173.563,34.863,True,ok,True
4. Helopeltis/helopeltis_00425.jpg,4. Helopeltis,1200,900,139937,54.685,blurry,175.15,28.643,True,ok,True
4. Helopeltis/helopeltis_00426.jpg,4. Helopeltis,1200,1600,319050,114.188,soft,181.598,26.971,True,ok,True
4. Helopeltis/helopeltis_00427.jpg,4. Helopeltis,1200,900,154029,61.853,blurry,171.881,33.427,True,ok,True
4. Helopeltis/helopeltis_00428.jpg,4. Helopeltis,1200,900,164274,58.341,blurry,167.99,36.693,True,ok,True
4. Helopeltis/helopeltis_00429.jpg,4. Helopeltis,1200,1600,258561,51.327,blurry,173.286,29.666,True,ok,True
4. Helopeltis/helopeltis_00430.jpg,4. Helopeltis,1200,1600,269286,55.541,blurry,179.863,29.329,True,ok,True
4. Helopeltis/helopeltis_00431.jpg,4. Helopeltis,1200,1600,236206,90.319,blurry,194.896,36.616,True,ok,True
4. Helopeltis/helopeltis_00432.jpg,4. Helopeltis,1200,1600,246642,98.405,blurry,197.926,37.971,True,ok,True
4. Helopeltis/helopeltis_00433.jpg,4. Helopeltis,1200,900,167820,59.16,blurry,171.849,44.084,True,ok,True
4. Helopeltis/helopeltis_00434.jpg,4. Helopeltis,1200,900,170665,57.891,blurry,173.251,42.945,True,ok,True
4. Helopeltis/helopeltis_00435.jpg,4. Helopeltis,1200,1600,241451,68.841,blurry,198.246,30.931,True,ok,True
4. Helopeltis/helopeltis_00436.jpg,4. Helopeltis,1200,1600,290608,47.238,blurry,173.344,34.938,True,ok,True
4. Helopeltis/helopeltis_00437.jpg,4. Helopeltis,1200,1600,279107,45.656,blurry,172.8,34.32,True,ok,True
4. Helopeltis/helopeltis_00438.jpg,4. Helopeltis,1200,1600,186196,47.565,blurry,195.614,33.422,True,ok,True
4. Helopeltis/helopeltis_00439.jpg,4. Helopeltis,1200,1600,207587,69.35,blurry,198.319,35.662,True,ok,True
4. Helopeltis/helopeltis_00440.jpg,4. Helopeltis,1200,1600,347203,149.329,soft,174.152,47.705,True,ok,True
4. Helopeltis/helopeltis_00441.jpg,4. Helopeltis,1200,900,180842,126.26,soft,171.499,47.482,True,ok,True
4. Helopeltis/helopeltis_00442.jpg,4. Helopeltis,1200,1600,307439,118.102,soft,170.209,41.633,True,ok,True
4. Helopeltis/helopeltis_00443.jpg,4. Helopeltis,1200,1600,228437,66.223,blurry,198.359,33.448,True,ok,True
4. Helopeltis/helopeltis_00444.jpg,4. Helopeltis,1200,900,177377,120.386,soft,170.595,40.776,True,ok,True
4. Helopeltis/helopeltis_00445.jpg,4. Helopeltis,1200,1600,222071,78.496,blurry,201.497,31.071,True,ok,True
4. Helopeltis/helopeltis_00446.jpg,4. Helopeltis,1200,1600,228019,70.024,blurry,199.64,31.397,True,ok,True
4. Helopeltis/helopeltis_00447.jpg,4. Helopeltis,1200,1600,187455,104.034,soft,198.129,38.178,True,ok,True
4. Helopeltis/helopeltis_00448.jpg,4. Helopeltis,1200,1600,242548,92.487,blurry,191.039,34.191,True,ok,True
4. Helopeltis/helopeltis_00449.jpg,4. Helopeltis,1200,1600,215414,80.85,blurry,195.634,34.643,True,ok,True
4. Helopeltis/helopeltis_00450.jpg,4. Helopeltis,1200,1600,201581,60.515,blurry,198.94,33.358,True,ok,True
4. Helopeltis/helopeltis_00451.jpg,4. Helopeltis,1200,1600,261779,53.895,blurry,176.667,34.81,True,ok,True
4. Helopeltis/helopeltis_00452.jpg,4. Helopeltis,1200,1600,242544,47.068,blurry,181.24,31.763,True,ok,True
4. Helopeltis/helopeltis_00453.jpg,4. Helopeltis,1200,1600,275306,54.897,blurry,171.011,33.328,True,ok,True
4. Helopeltis/helopeltis_00454.jpg,4. Helopeltis,1200,1600,220561,84.308,blurry,197.229,33.14,True,ok,True
4. Helopeltis/helopeltis_00455.jpg,4. Helopeltis,1200,1600,253050,45.301,blurry,176.593,29.531,True,ok,True
4. Helopeltis/helopeltis_00456.jpg,4. Helopeltis,1200,1600,273988,58.822,blurry,174.928,39.956,True,ok,True
4. Helopeltis/helopeltis_00457.jpg,4. Helopeltis,1200,1600,266600,56.312,blurry,179.22,37.452,True,ok,True
4. Helopeltis/helopeltis_00458.jpg,4. Helopeltis,1200,1600,286265,58.629,blurry,172.386,34.287,True,ok,True
4. Helopeltis/helopeltis_00459.jpg,4. Helopeltis,1200,1600,287368,64.703,blurry,170.957,36.187,True,ok,True
4. Helopeltis/helopeltis_00460.jpg,4. Helopeltis,1200,1600,244638,44.473,blurry,174.336,30.88,True,ok,True
4. Helopeltis/helopeltis_00461.jpg,4. Helopeltis,1200,1600,251021,48.255,blurry,177.949,31.231,True,ok,True
4. Helopeltis/helopeltis_00462.jpg,4. Helopeltis,1200,1600,274490,45.032,blurry,172.245,28.788,True,ok,True
4. Helopeltis/helopeltis_00463.jpg,4. Helopeltis,1200,1600,264683,45.421,blurry,174.625,27.797,True,ok,True
4. Helopeltis/helopeltis_00464.jpg,4. Helopeltis,1200,1600,257597,101.226,soft,181.652,48.63,True,ok,True
4. Helopeltis/helopeltis_00465.jpg,4. Helopeltis,1200,1600,260922,75.697,blurry,186.129,38.179,True,ok,True
4. Helopeltis/helopeltis_00466.jpg,4. Helopeltis,1200,1600,226684,83.19,blurry,180.402,39.18,True,ok,True
4. Helopeltis/helopeltis_00467.jpg,4. Helopeltis,1200,1600,248420,125.364,soft,199.243,30.661,True,ok,True
4. Helopeltis/helopeltis_00468.jpg,4. Helopeltis,1200,1600,210706,120.988,soft,198.509,30.897,True,ok,True
4. Helopeltis/helopeltis_00469.jpg,4. Helopeltis,1200,900,148839,76.273,blurry,175.24,38.763,True,ok,True
4. Helopeltis/helopeltis_00470.jpg,4. Helopeltis,1200,1600,229290,106.119,soft,200.134,29.267,True,ok,True
4. Helopeltis/helopeltis_00471.jpg,4. Helopeltis,1200,900,155102,87.248,blurry,175.515,43.61,True,ok,True
4. Helopeltis/helopeltis_00472.jpg,4. Helopeltis,1200,900,150083,54.105,blurry,179.367,29.157,True,ok,True
4. Helopeltis/helopeltis_00473.jpg,4. Helopeltis,1200,900,147104,49.594,blurry,177.137,29.398,True,ok,True
4. Helopeltis/helopeltis_00474.jpg,4. Helopeltis,1200,1600,225235,116.809,soft,198.755,29.311,True,ok,True
4. Helopeltis/helopeltis_00475.jpg,4. Helopeltis,1200,900,156311,58.839,blurry,175.7,39.655,True,ok,True
4. Helopeltis/helopeltis_00476.jpg,4. Helopeltis,1200,900,162271,60.653,blurry,174.493,40.658,True,ok,True
4. Helopeltis/helopeltis_00477.jpg,4. Helopeltis,1200,1600,269141,41.344,blurry,175.997,30.165,True,ok,True
4. Helopeltis/helopeltis_00478.jpg,4. Helopeltis,1200,900,148448,43.085,blurry,174.492,31.122,True,ok,True
4. Helopeltis/helopeltis_00479.jpg,4. Helopeltis,1200,900,155391,82.154,blurry,172.777,44.247,True,ok,True
4. Helopeltis/helopeltis_00480.jpg,4. Helopeltis,1200,900,152235,82.674,blurry,173.717,46.067,True,ok,True
4. Helopeltis/helopeltis_00481.jpg,4. Helopeltis,1200,900,153621,72.629,blurry,176.461,39.13,True,ok,True
4. Helopeltis/helopeltis_00482.jpg,4. Helopeltis,1200,900,159391,68.728,blurry,171.464,41.66,True,ok,True
4. Helopeltis/helopeltis_00483.jpg,4. Helopeltis,1200,900,148525,66.322,blurry,175.157,41.454,True,ok,True
4. Helopeltis/helopeltis_00484.jpg,4. Helopeltis,1200,900,146044,65.113,blurry,174.664,42.679,True,ok,True
4. Helopeltis/helopeltis_00485.jpg,4. Helopeltis,1200,900,161370,68.074,blurry,170.889,37.516,True,ok,True
4. Helopeltis/helopeltis_00486.jpg,4. Helopeltis,1200,900,149950,56.064,blurry,173.444,34.429,True,ok,True
4. Helopeltis/helopeltis_00487.jpg,4. Helopeltis,1200,900,145481,50.295,blurry,179.089,27.589,True,ok,True
4. Helopeltis/helopeltis_00488.jpg,4. Helopeltis,1200,1600,263444,55.346,blurry,175.178,29.968,True,ok,True
4. Helopeltis/helopeltis_00489.jpg,4. Helopeltis,1200,900,146619,47.752,blurry,178.374,28.332,True,ok,True
4. Helopeltis/helopeltis_00490.jpg,4. Helopeltis,1200,900,147375,47.324,blurry,178.943,27.265,True,ok,True
4. Helopeltis/helopeltis_00491.jpg,4. Helopeltis,1200,1600,175497,53.552,blurry,193.331,27.601,True,ok,True
4. Helopeltis/helopeltis_00492.jpg,4. Helopeltis,1200,1600,214348,52.153,blurry,184.835,26.171,True,ok,True
4. Helopeltis/helopeltis_00493.jpg,4. Helopeltis,1200,1600,200939,42.665,blurry,171.937,22.06,True,ok,True
4. Helopeltis/helopeltis_00494.jpg,4. Helopeltis,1200,1600,205276,49.751,blurry,199.687,26.824,True,ok,True
4. Helopeltis/helopeltis_00495.jpg,4. Helopeltis,1200,900,134970,33.761,blurry,175.383,25.6,True,ok,True
4. Helopeltis/helopeltis_00496.jpg,4. Helopeltis,1200,900,137721,34.586,blurry,177.833,25.769,True,ok,True
4. Helopeltis/helopeltis_00497.jpg,4. Helopeltis,1200,900,144092,41.896,blurry,177.965,26.133,True,ok,True
4. Helopeltis/helopeltis_00498.jpg,4. Helopeltis,1200,900,146133,40.63,blurry,180.158,23.015,True,ok,True
4. Helopeltis/helopeltis_00499.jpg,4. Helopeltis,1200,1600,208613,46.378,blurry,200.509,23.08,True,ok,True
4. Helopeltis/helopeltis_00500.jpg,4. Helopeltis,1200,1600,216567,46.296,blurry,202.802,22.112,True,ok,True
4. Helopeltis/helopeltis_00501.jpg,4. Helopeltis,1200,1600,211957,48.613,blurry,204.517,20.346,True,ok,True
4. Helopeltis/helopeltis_00502.jpg,4. Helopeltis,1200,1600,202502,35.268,blurry,200.327,26.523,True,ok,True
4. Helopeltis/helopeltis_00503.jpg,4. Helopeltis,1200,1600,198579,46.803,blurry,197.757,31.466,True,ok,True
4. Helopeltis/helopeltis_00504.jpg,4. Helopeltis,1200,1600,194883,47.493,blurry,198.734,24.199,True,ok,True
4. Helopeltis/helopeltis_00505.jpg,4. Helopeltis,1200,1600,209828,40.451,blurry,197.399,28.989,True,ok,True
4. Helopeltis/helopeltis_00506.jpg,4. Helopeltis,1200,1600,230031,72.711,blurry,191.596,40.566,True,ok,True
4. Helopeltis/helopeltis_00507.jpg,4. Helopeltis,1200,1600,199281,69.342,blurry,184.252,45.298,True,ok,True
4. Helopeltis/helopeltis_00508.jpg,4. Helopeltis,1200,1600,213016,73.832,blurry,191.876,34.199,True,ok,True
4. Helopeltis/helopeltis_00509.jpg,4. Helopeltis,1200,1600,240074,52.17,blurry,148.67,31.373,True,ok,True
4. Helopeltis/helopeltis_00510.jpg,4. Helopeltis,1200,1600,197879,56.346,blurry,198.323,38.66,True,ok,True
4. Helopeltis/helopeltis_00511.jpg,4. Helopeltis,1200,1600,175951,30.703,blurry,203.235,24.553,True,ok,True
4. Helopeltis/helopeltis_00512.jpg,4. Helopeltis,1200,1600,194854,43.399,blurry,199.536,24.847,True,ok,True
4. Helopeltis/helopeltis_00513.jpg,4. Helopeltis,1200,1600,181402,46.829,blurry,190.317,38.232,True,ok,True
4. Helopeltis/helopeltis_00514.jpg,4. Helopeltis,1200,1600,208791,72.853,blurry,196.851,33.734,True,ok,True
4. Helopeltis/helopeltis_00515.jpg,4. Helopeltis,1200,1600,213455,66.729,blurry,199.758,27.674,True,ok,True
4. Helopeltis/helopeltis_00516.jpg,4. Helopeltis,1200,1600,277155,80.82,blurry,193.437,28.618,True,ok,True
4. Helopeltis/helopeltis_00517.jpg,4. Helopeltis,1200,900,144368,65.25,blurry,174.114,33.09,True,ok,True
4. Helopeltis/helopeltis_00518.jpg,4. Helopeltis,1200,1600,342899,80.12,blurry,196.952,31.699,True,ok,True
4. Helopeltis/helopeltis_00519.jpg,4. Helopeltis,1200,900,138805,52.761,blurry,175.639,29.412,True,ok,True
4. Helopeltis/helopeltis_00520.jpg,4. Helopeltis,1200,1600,286043,64.963,blurry,168.962,42.867,True,ok,True
4. Helopeltis/helopeltis_00521.jpg,4. Helopeltis,1200,1600,280246,79.714,blurry,173.337,37.568,True,ok,True
4. Helopeltis/helopeltis_00522.jpg,4. Helopeltis,1200,1600,246097,191.776,soft,194.997,40.674,True,ok,True
4. Helopeltis/helopeltis_00523.jpg,4. Helopeltis,1200,1600,303308,103.151,soft,191.229,41.512,True,ok,True
4. Helopeltis/helopeltis_00524.jpg,4. Helopeltis,1200,1600,330452,166.04,soft,194.382,35.787,True,ok,True
4. Helopeltis/helopeltis_00525.jpg,4. Helopeltis,1200,1600,306637,57.608,blurry,194.107,30.213,True,ok,True
4. Helopeltis/helopeltis_00526.jpg,4. Helopeltis,1200,1600,334686,161.415,soft,190.186,39.246,True,ok,True
4. Helopeltis/helopeltis_00527.jpg,4. Helopeltis,1200,1600,351485,223.635,soft,194.836,35.911,True,ok,True
4. Helopeltis/helopeltis_00528.jpg,4. Helopeltis,1200,1600,360353,145.014,soft,192.988,36.66,True,ok,True
4. Helopeltis/helopeltis_00529.jpg,4. Helopeltis,1200,1600,322901,169.212,soft,196.892,35.085,True,ok,True
4. Helopeltis/helopeltis_00530.jpg,4. Helopeltis,1200,900,159403,76.248,blurry,170.982,38.869,True,ok,True
4. Helopeltis/helopeltis_00531.jpg,4. Helopeltis,1200,900,154409,58.262,blurry,172.363,37.729,True,ok,True
4. Helopeltis/helopeltis_00532.jpg,4. Helopeltis,1200,900,166383,71.928,blurry,173.635,38.078,True,ok,True
4. Helopeltis/helopeltis_00533.jpg,4. Helopeltis,1200,1600,274169,48.045,blurry,175.52,30.862,True,ok,True
4. Helopeltis/helopeltis_00534.jpg,4. Helopeltis,1200,900,143001,49.155,blurry,170.299,33.501,True,ok,True
4. Helopeltis/helopeltis_00535.jpg,4. Helopeltis,1200,900,147413,50.03,blurry,172.806,32.544,True,ok,True
4. Helopeltis/helopeltis_00536.jpg,4. Helopeltis,1200,900,152427,79.862,blurry,175.221,43.361,True,ok,True
4. Helopeltis/helopeltis_00537.jpg,4. Helopeltis,1200,900,162648,67.848,blurry,177.115,36.332,True,ok,True
4. Helopeltis/helopeltis_00538.jpg,4. Helopeltis,1200,1600,217463,124.136,soft,191.381,40.691,True,ok,True
4. Helopeltis/helopeltis_00539.jpg,4. Helopeltis,1200,1600,207560,89.423,blurry,191.304,36.345,True,ok,True
4. Helopeltis/helopeltis_00540.jpg,4. Helopeltis,1200,1600,259238,62.577,blurry,197.045,36.39,True,ok,True
4. Helopeltis/helopeltis_00541.jpg,4. Helopeltis,1200,1600,240933,64.898,blurry,198.252,31.926,True,ok,True
4. Helopeltis/helopeltis_00542.jpg,4. Helopeltis,1200,1600,265252,44.003,blurry,200.976,23.203,True,ok,True
4. Helopeltis/helopeltis_00543.jpg,4. Helopeltis,1200,1600,275403,63.855,blurry,177.997,34.177,True,ok,True
4. Helopeltis/helopeltis_00544.jpg,4. Helopeltis,1200,1600,252011,29.316,blurry,202.209,21.53,True,ok,True
4. Helopeltis/helopeltis_00545.jpg,4. Helopeltis,1200,1600,276903,68.845,blurry,171.563,33.379,True,ok,True
4. Helopeltis/helopeltis_00546.jpg,4. Helopeltis,1200,1600,255322,48.898,blurry,200.277,25.746,True,ok,True
4. Helopeltis/helopeltis_00547.jpg,4. Helopeltis,1200,1600,262761,54.474,blurry,180.026,30.199,True,ok,True
4. Helopeltis/helopeltis_00548.jpg,4. Helopeltis,1200,1600,266276,55.868,blurry,179.91,30.36,True,ok,True
4. Helopeltis/helopeltis_00549.jpg,4. Helopeltis,1200,1600,231914,41.181,blurry,197.354,30.543,True,ok,True
4. Helopeltis/helopeltis_00550.jpg,4. Helopeltis,1200,900,152889,69.261,blurry,175.937,33.564,True,ok,True
4. Helopeltis/helopeltis_00551.jpg,4. Helopeltis,1200,1600,250091,35.173,blurry,201.979,25.942,True,ok,True
4. Helopeltis/helopeltis_00552.jpg,4. Helopeltis,1200,1600,260085,51.688,blurry,200.673,25.193,True,ok,True
